The Meads of Asphodel,The Murder of Jesus the Jew,Stiller Of Tempests,07 Feb 2011 09:01
The Meads of Asphodel,The Murder of Jesus the Jew,Addicted To God,07 Feb 2011 08:53
The Meads of Asphodel,The Murder of Jesus the Jew,Apocalypse Of Lazarus,07 Feb 2011 08:48
The Meads of Asphodel,The Murder of Jesus the Jew,My Psychotic Sand Deity,07 Feb 2011 08:41
The Meads of Asphodel,The Murder of Jesus the Jew,Boiled In Hell Broth And Grave Dust (Intro),07 Feb 2011 08:38
Watain,Lawless Darkness,Death's Cold Dark,07 Feb 2011 08:33
Agrypnie,16[485],Figur 109-1,07 Feb 2011 07:06
Agrypnie,16[485],Morgen,07 Feb 2011 06:58
Agrypnie,16[485],F15.2,07 Feb 2011 06:47
Agrypnie,16[485],Zorn,07 Feb 2011 06:41
Agrypnie,16[485],Schlaf,07 Feb 2011 06:32
Agrypnie,16[485],Verfall,07 Feb 2011 06:22
Agrypnie,16[485],Kadavergehorsam,07 Feb 2011 06:13
Agrypnie,16[485],Der tote Trakt,07 Feb 2011 06:06
Agrypnie,16[485],Figur 109-3,07 Feb 2011 06:02
Agalloch,Marrow of the Spirit,They Escaped the Weight of Darkness,07 Feb 2011 05:55
October Falls,A Collapse of Faith,A Collapse of Faith Part III,07 Feb 2011 05:44
October Falls,A Collapse of Faith,A Collapse of Faith Part II,07 Feb 2011 05:23
October Falls,A Collapse of Faith,A Collapse of Faith Part I,07 Feb 2011 05:04
Primordial,To the Nameless Dead,Heathen Tribes,07 Feb 2011 04:47
Primordial,To the Nameless Dead,Failures Burden,07 Feb 2011 04:40
Primordial,To the Nameless Dead,As Rome Burns,07 Feb 2011 04:04
Primordial,To the Nameless Dead,Gallows Hymn,07 Feb 2011 03:55
Primordial,To the Nameless Dead,Empire Falls,07 Feb 2011 03:47
The Meads of Asphodel,The Murder of Jesus the Jew,My Psychotic Sand Deity,06 Feb 2011 15:34
The Meads of Asphodel,The Murder of Jesus the Jew,A canticle for the lost amputees of Aelia Capitolina,06 Feb 2011 15:27
The Meads of Asphodel,The Murder of Jesus the Jew,Apostle Of The Uncircumcised,06 Feb 2011 15:21
The Meads of Asphodel,The Murder of Jesus the Jew,From Eagle To Cross,06 Feb 2011 15:17
The Meads of Asphodel,The Murder of Jesus the Jew,Genesis Of Death,06 Feb 2011 12:06
The Meads of Asphodel,The Murder of Jesus the Jew,Jew Killer,06 Feb 2011 12:01
The Meads of Asphodel,The Murder of Jesus the Jew,Dark Gethsemane,06 Feb 2011 11:58
The Meads of Asphodel,The Murder of Jesus the Jew,Man From Kerioth,06 Feb 2011 11:54
The Meads of Asphodel,The Murder of Jesus the Jew,Stiller Of Tempests,06 Feb 2011 11:50
The Meads of Asphodel,The Murder of Jesus the Jew,Addicted To God,06 Feb 2011 11:41
The Meads of Asphodel,The Murder of Jesus the Jew,Apocalypse Of Lazarus,06 Feb 2011 11:36
The Meads of Asphodel,The Murder of Jesus the Jew,My Psychotic Sand Deity,06 Feb 2011 11:29
The Meads of Asphodel,The Murder of Jesus the Jew,Boiled In Hell Broth And Grave Dust (Intro),06 Feb 2011 11:27
October Falls,A Collapse of Faith,A Collapse of Faith Part III,06 Feb 2011 10:10
October Falls,A Collapse of Faith,A Collapse of Faith Part II,06 Feb 2011 09:53
October Falls,A Collapse of Faith,A Collapse of Faith Part I,06 Feb 2011 09:34
Akelei,De Zwaarte van het Doorstane,Duett,06 Feb 2011 09:28
Akelei,De Zwaarte van het Doorstane,Een Droom in 6/8,06 Feb 2011 09:18
Akelei,De Zwaarte van het Doorstane,De Zwaarte,06 Feb 2011 09:08
Akelei,De Zwaarte van het Doorstane,Meer Dan Je Ziet,06 Feb 2011 08:56
Akelei,De Zwaarte van het Doorstane,Verlangen,06 Feb 2011 08:44
Agrypnie,16[485],Figur 109-1,06 Feb 2011 07:13
Agrypnie,16[485],Morgen,06 Feb 2011 07:04
Agrypnie,16[485],F15.2,06 Feb 2011 06:54
Agrypnie,16[485],Zorn,06 Feb 2011 06:48
Agrypnie,16[485],Schlaf,06 Feb 2011 06:40
Agrypnie,16[485],Verfall,06 Feb 2011 06:32
Agrypnie,16[485],Kadavergehorsam,06 Feb 2011 06:23
Agrypnie,16[485],Der tote Trakt,06 Feb 2011 06:16
Agrypnie,16[485],Figur 109-3,06 Feb 2011 06:14
Flotsam and Jetsam,The Cold,Hypocrite,06 Feb 2011 06:09
Cebren-Khal,A Mass of Despair,Where All Faith is Lost,06 Feb 2011 05:59
Cebren-Khal,A Mass of Despair,The Lunar Tragedy Act 3: Experience of Downfall,06 Feb 2011 05:47
Cebren-Khal,A Mass of Despair,The Lunar Tragedy - Act 2. Mouroir Mouroir Suis-Je Le Plus Mort,06 Feb 2011 05:41
Cebren-Khal,A Mass of Despair,The Lunar Tragedy Act 1: The Parcae’s Night is Sleepless,06 Feb 2011 05:35
Cebren-Khal,A Mass of Despair,Mortshaped,06 Feb 2011 05:26
Forbidden,Omega Wave,Dragging My Casket,05 Feb 2011 07:51
Forbidden,Omega Wave,Chatter,05 Feb 2011 07:49
Forbidden,Omega Wave,Swine,05 Feb 2011 07:43
Forbidden,Omega Wave,Adapt Or Die,05 Feb 2011 07:37
Forbidden,Omega Wave,Overthrow,05 Feb 2011 07:33
Forbidden,Omega Wave,Forsaken At The Gates,05 Feb 2011 07:28
Forbidden,Omega Wave,Alpha Century,05 Feb 2011 07:26
Krallice,Krallice,Forgiveness in Rot,05 Feb 2011 05:52
Krallice,Krallice,Energy Chasms,05 Feb 2011 05:43
Krallice,Krallice,Timehusk,05 Feb 2011 05:33
Krallice,Krallice,Molec Codices,05 Feb 2011 05:24
Krallice,Krallice,Cnestorial,05 Feb 2011 05:13
Krallice,Krallice,Wretched Wisdom,05 Feb 2011 05:03
Warbringer,Waking Into Nightmares,Senseless Life,04 Feb 2011 08:53
Warbringer,Waking Into Nightmares,Shadow From the Tomb,04 Feb 2011 08:49
Warbringer,Waking Into Nightmares,Nightmare Anatomy,04 Feb 2011 08:45
Warbringer,Waking Into Nightmares,Prey For Death,04 Feb 2011 08:40
Warbringer,Waking Into Nightmares,Abandoned By Time,04 Feb 2011 08:36
Warbringer,Waking Into Nightmares,Scorched Earth,04 Feb 2011 08:32
Warbringer,Waking Into Nightmares,Severed Reality,04 Feb 2011 08:28
Warbringer,Waking Into Nightmares,Living In A Whirlwind,04 Feb 2011 08:24
Warbringer,Waking Into Nightmares,Jackal,04 Feb 2011 08:21
October Tide,A Thin Shell,Scorned,04 Feb 2011 08:12
October Tide,A Thin Shell,Fragile,04 Feb 2011 08:05
October Tide,A Thin Shell,The Dividing Line,04 Feb 2011 08:00
October Tide,A Thin Shell,Blackness Devours,04 Feb 2011 07:54
October Tide,A Thin Shell,A Nighttime Project,04 Feb 2011 07:50
October Tide,A Thin Shell,Deplorable Request,04 Feb 2011 07:44
October Tide,A Thin Shell,The Custodian of Science,04 Feb 2011 07:36
Facínora,Hell Is Here,The Evil,04 Feb 2011 05:44
Facínora,Hell Is Here,Terror,04 Feb 2011 05:39
Facínora,Hell Is Here,Despair,04 Feb 2011 05:34
Facínora,Hell Is Here,War Between Selfish,04 Feb 2011 05:29
Facínora,Hell Is Here,Living In Reality,04 Feb 2011 05:25
Facínora,Hell Is Here,Empty Illusions,04 Feb 2011 05:21
Facínora,Hell Is Here,Intro,04 Feb 2011 05:18
Facínora,Hell Is Here,R.I.P (Religions Is A Plague),04 Feb 2011 05:13
Facínora,Hell Is Here,Source of Madness,04 Feb 2011 05:06
Facínora,Hell Is Here,Hell Is here,04 Feb 2011 05:02
Mantic Ritual,Executioner,One By One,04 Feb 2011 04:58
Titans Eve,The Divine Equal,The Divine Equal,04 Feb 2011 04:54
Titans Eve,The Divine Equal,Searching For Nothing,04 Feb 2011 04:51
Titans Eve,The Divine Equal,Living Lifeless,04 Feb 2011 04:47
Titans Eve,The Divine Equal,Nightfall,04 Feb 2011 04:44
Titans Eve,The Divine Equal,Dusk,04 Feb 2011 04:43
Titans Eve,The Divine Equal,Tides of Doom,04 Feb 2011 04:39
Titans Eve,The Divine Equal,Serpent Rising,04 Feb 2011 04:35
Titans Eve,The Divine Equal,Into The Fire,04 Feb 2011 04:26
Titans Eve,The Divine Equal,Becoming the Demon,04 Feb 2011 04:22
Titans Eve,The Divine Equal,Judgment,04 Feb 2011 04:17
Titans Eve,The Divine Equal,Mourning Star (Intro),04 Feb 2011 04:16
Warbringer,Waking Into Nightmares,Living In A Whirlwind,03 Feb 2011 10:49
Warbringer,Waking Into Nightmares,Jackal,03 Feb 2011 10:45
A Forest of Stars,The Corpse of Rebirth,Female,03 Feb 2011 09:09
A Forest of Stars,The Corpse of Rebirth,God,03 Feb 2011 08:44
Dead as Dreams,Their Steps Become Unbearable,Fading Vision,03 Feb 2011 07:18
Darkspace,Dark Space I,Dark 1.7,03 Feb 2011 06:30
Darkspace,Dark Space I,Dark 1.6,03 Feb 2011 06:20
Darkspace,Dark Space I,Dark 1.5,03 Feb 2011 06:06
Darkspace,Dark Space I,Dark 1.4,03 Feb 2011 05:54
Darkspace,Dark Space I,Dark 1.3,03 Feb 2011 05:43
Darkspace,Dark Space I,Dark 1.2,03 Feb 2011 05:31
Darkspace,Dark Space I,Dark 1.1,03 Feb 2011 05:23
Sleep,Dopesmoker,Dopesmoker,03 Feb 2011 04:12
Catuvolcus,Terres de Sang,Tavso,03 Feb 2011 03:45
Catuvolcus,Terres de Sang,L'hymne des âges,03 Feb 2011 03:39
Catuvolcus,Terres de Sang,Vae victis,03 Feb 2011 03:33
Catuvolcus,Terres de Sang,Terres de sang,03 Feb 2011 03:27
Catuvolcus,Terres de Sang,Vercingétorix,03 Feb 2011 03:20
Catuvolcus,Terres de Sang,Exobnos,03 Feb 2011 03:18
Apsis,Demonstration,Four Elements,03 Feb 2011 02:51
Apsis,Demonstration,Dead Ember,03 Feb 2011 02:38
Apsis,Demonstration,Cradle Of Creation,03 Feb 2011 02:29
Decrepit Birth,Diminishing Between Worlds,Diminishing Between Worlds,02 Feb 2011 06:52
Decrepit Birth,Diminishing Between Worlds,Reflection of Emotions,02 Feb 2011 06:48
Decrepit Birth,Diminishing Between Worlds,The Living Doorway,02 Feb 2011 06:43
Sleep,Dopesmoker,Dopesmoker,02 Feb 2011 05:23
Apsis,Demonstration,Dead Ember,02 Feb 2011 05:07
Apsis,Demonstration,Cradle Of Creation,02 Feb 2011 04:58
Catuvolcus,Terres de Sang,Tavso,02 Feb 2011 04:56
Catuvolcus,Terres de Sang,L'hymne des âges,02 Feb 2011 04:50
Catuvolcus,Terres de Sang,Vae victis,02 Feb 2011 04:44
Catuvolcus,Terres de Sang,Terres de sang,02 Feb 2011 04:25
Catuvolcus,Terres de Sang,Vercingétorix,02 Feb 2011 04:15
Catuvolcus,Terres de Sang,Exobnos,02 Feb 2011 04:14
Hour of Penance,Paradogma,The Woeful Eucharisty,02 Feb 2011 04:09
Hour of Penance,Paradogma,Thousands of Christs,02 Feb 2011 04:06
Hour of Penance,Paradogma,Paradogma,02 Feb 2011 04:02
Dissection,Storm of the Light's Bane,No Dreams Breed In Breathless Sleep,02 Feb 2011 03:28
Dissection,Storm of the Light's Bane,Soulreaper,02 Feb 2011 03:21
Dissection,Storm of the Light's Bane,Thorns of Crimson Death,02 Feb 2011 03:13
Dissection,Storm of the Light's Bane,Retribution - Storm Of The Light's Bane,02 Feb 2011 03:08
Dissection,Storm of the Light's Bane,Where Dead Angels Lie,02 Feb 2011 03:02
Dissection,Storm of the Light's Bane,Unhallowed,02 Feb 2011 02:55
Dissection,Storm of the Light's Bane,Night's Blood,02 Feb 2011 02:48
Dissection,Storm of the Light's Bane,At The Fathomless Depths,02 Feb 2011 02:46
Nocturnal Depression,The Cult of Negation,The Cult of Negation,01 Feb 2011 14:57
Nocturnal Depression,The Cult of Negation,Dead Children,01 Feb 2011 14:49
Nocturnal Depression,The Cult of Negation,Home Asylum,01 Feb 2011 14:40
Nocturnal Depression,The Cult of Negation,We're All Better off Dead,01 Feb 2011 14:34
Nocturnal Depression,The Cult of Negation,They,01 Feb 2011 14:28
Nocturnal Depression,The Cult of Negation,Credo Negativo,01 Feb 2011 14:24
Ensorcelor,URARCTICA BEGINS,This Even Doom,01 Feb 2011 13:54
Ensorcelor,URARCTICA BEGINS,Sleep Forever in the Brine,01 Feb 2011 13:48
Ensorcelor,URARCTICA BEGINS,A Crown of Smoke on the Brow of the Earth,01 Feb 2011 13:35
Ether,Depraved. Repressed. Feelings,...Culminating In...,01 Feb 2011 10:37
Ether,Depraved. Repressed. Feelings,Nostalgia,01 Feb 2011 10:29
Ether,Depraved. Repressed. Feelings,...Degenerating...,01 Feb 2011 10:28
Ether,Depraved. Repressed. Feelings,Hope,01 Feb 2011 10:20
Ether,Depraved. Repressed. Feelings,...Creating...,01 Feb 2011 10:18
Ether,Depraved. Repressed. Feelings,Love,01 Feb 2011 10:10
Ether,Depraved. Repressed. Feelings,...A Need For External...,01 Feb 2011 10:08
Ether,Depraved. Repressed. Feelings,Discomfort,01 Feb 2011 10:00
Ether,Depraved. Repressed. Feelings,...Leading To...,01 Feb 2011 09:58
Ether,Depraved. Repressed. Feelings,Disgust,01 Feb 2011 09:52
Astriaal,Renascent Misanthropy,Reaper of Dark Ages,01 Feb 2011 09:45
Astriaal,Renascent Misanthropy,Acquisition of the Stars,01 Feb 2011 09:41
Astriaal,Renascent Misanthropy,Arborescence,01 Feb 2011 09:29
Astriaal,Renascent Misanthropy,Ode to Antiquity,01 Feb 2011 09:25
Astriaal,Renascent Misanthropy,Glories of the Nightsky,01 Feb 2011 09:18
Astriaal,Renascent Misanthropy,Revere the Labyrinth,01 Feb 2011 09:14
Astriaal,Renascent Misanthropy,Ritual Hate Construct,01 Feb 2011 09:10
Astriaal,Renascent Misanthropy,The Funeral Procession (Intro),01 Feb 2011 09:09
Astriaal,Anatomy of the infinite,For the Day Will Come,01 Feb 2011 09:03
Astriaal,Anatomy of the infinite,Relinquishment of the Stars,01 Feb 2011 08:59
Astriaal,Anatomy of the infinite,Foundations In Flesh,01 Feb 2011 08:54
Astriaal,Anatomy of the infinite,The Scars Of Aberration,01 Feb 2011 08:47
Astriaal,Anatomy of the infinite,Ad Interim,01 Feb 2011 08:46
Astriaal,Anatomy of the infinite,'Neath the Bones of Salvation,01 Feb 2011 08:42
Astriaal,Anatomy of the infinite,Visceral Incarnate,01 Feb 2011 08:37
Astriaal,Anatomy of the infinite,Blessed are the Dead,01 Feb 2011 08:32
Horned Almighty,Necro Spirituals,Absolved in the Sight of God,01 Feb 2011 07:35
Horned Almighty,Necro Spirituals,Blasphemous Burden,01 Feb 2011 07:31
Horned Almighty,Necro Spirituals,The Illuminated Void,01 Feb 2011 07:26
Horned Almighty,Necro Spirituals,Blessing the World in Pestilence,01 Feb 2011 07:23
Horned Almighty,Necro Spirituals,In Jubilation and Disgust,01 Feb 2011 07:18
Horned Almighty,Necro Spirituals,Age Of Scorn,01 Feb 2011 07:15
Horned Almighty,Necro Spirituals,Sworn Divine Vengeance,01 Feb 2011 07:11
Horned Almighty,Necro Spirituals,Fountain of a Thousand Plagues,01 Feb 2011 07:07
Horned Almighty,Necro Spirituals,Necro Spirituals,01 Feb 2011 07:03
Dead as Dreams,Their Steps Become Unbearable,Fading Vision,01 Feb 2011 06:53
Apsis,Demonstration,Four Elements,01 Feb 2011 05:58
Apsis,Demonstration,Dead Ember,01 Feb 2011 05:46
Apsis,Demonstration,Cradle Of Creation,01 Feb 2011 05:31
Deathspell Omega,Paracletus,Devouring Famine,01 Feb 2011 05:23
Deathspell Omega,Paracletus,Have You Beheld The Fevers?,01 Feb 2011 05:19
Deathspell Omega,Paracletus,Malconfort,01 Feb 2011 05:08
Deathspell Omega,Paracletus,Epiklesis II,01 Feb 2011 05:05
Deathspell Omega,Paracletus,Phosphene,01 Feb 2011 04:58
Deathspell Omega,Paracletus,Abscission,01 Feb 2011 04:47
Deathspell Omega,Paracletus,Wings of Predation,01 Feb 2011 04:43
Deathspell Omega,Paracletus,Epiklesis I,01 Feb 2011 04:42
Peste Noire,Folkfuck Folie,D'un vilain,01 Feb 2011 04:33
Peste Noire,Folkfuck Folie,La Fin Del Secle,01 Feb 2011 04:28
Peste Noire,Folkfuck Folie,Chute pour une culbute,01 Feb 2011 04:18
Peste Noire,Folkfuck Folie,L'Envol Du Grabataire (Ode À Famine),01 Feb 2011 04:14
Sleep,Sleep's Holy Mountain,Nain's Baptism,01 Feb 2011 03:20
Sleep,Sleep's Holy Mountain,From Beyond,01 Feb 2011 03:09
Sleep,Sleep's Holy Mountain,Inside the Sun,01 Feb 2011 02:56
Sleep,Sleep's Holy Mountain,Holy Mountain,01 Feb 2011 02:41
Sleep,Sleep's Holy Mountain,Aquarian,01 Feb 2011 02:35
Sleep,Sleep's Holy Mountain,Some Grass,01 Feb 2011 02:35
Sleep,Sleep's Holy Mountain,Evil Gypsy / Solomon's Theme,01 Feb 2011 02:27
Sleep,Sleep's Holy Mountain,The Druid,01 Feb 2011 02:23
Sleep,Sleep's Holy Mountain,Dragonaut,01 Feb 2011 02:17
Alcest,Écailles de lune,Percées de lumière,31 Jan 2011 10:56
Alcest,Écailles de lune,Écailles de lune (Part II),31 Jan 2011 10:46
Alcest,Écailles de lune,Écailles de lune (Part I),31 Jan 2011 10:36
Celestia,Archaenae Perfectii - L'Arche Arcane des Parfaits,Nuit Qui Brille Comme Soleil,31 Jan 2011 10:32
Celestia,Archaenae Perfectii - L'Arche Arcane des Parfaits,Perfectii Ketter Katharos,31 Jan 2011 10:28
Celestia,Archaenae Perfectii - L'Arche Arcane des Parfaits,ArcheArcanae Des Parfaits,31 Jan 2011 10:26
Celestia,Archaenae Perfectii - L'Arche Arcane des Parfaits,Dominus Crux Spiritus,31 Jan 2011 10:21
Celestia,Archaenae Perfectii - L'Arche Arcane des Parfaits,Dogmatii duality / Au crépuscule sous les larmes,31 Jan 2011 10:17
Celestia,Archaenae Perfectii - L'Arche Arcane des Parfaits,Phoenemenae of Creation,31 Jan 2011 10:13
Celestia,Archaenae Perfectii - L'Arche Arcane des Parfaits,Demhiurghic Deity (Devilution),31 Jan 2011 10:09
Celestia,Archaenae Perfectii - L'Arche Arcane des Parfaits,Grandiohsia Obverturae / Vue Du Ciel,31 Jan 2011 10:03
Mortifera,Vastiia Tenebrd Mortifera,Fruits of a Tragic End (Celestia cover),31 Jan 2011 09:58
Mortifera,Vastiia Tenebrd Mortifera,Aux confins des tenebrss,31 Jan 2011 09:55
Mortifera,Vastiia Tenebrd Mortifera,Abstrbve negabvtiyon rebssurectyion,31 Jan 2011 09:51
Mortifera,Vastiia Tenebrd Mortifera,Ciel brouillé,31 Jan 2011 09:45
Mortifera,Vastiia Tenebrd Mortifera,Epilogue d'une existence de cryssthal,31 Jan 2011 09:42
Mortifera,Vastiia Tenebrd Mortifera,A Last Breath Before Extinction,31 Jan 2011 09:36
Mortifera,Vastiia Tenebrd Mortifera,Le revenant,31 Jan 2011 09:32
Mortifera,Vastiia Tenebrd Mortifera,Fbrahgments,31 Jan 2011 09:27
Peste Noire,La Sanie des Siécles - Panégyrique de la Dégénérescence,Des médecins malades et des saint séquestrés,31 Jan 2011 09:17
Peste Noire,La Sanie des Siécles - Panégyrique de la Dégénérescence,Dueil angoisseus (Christine de Pisan 1362 - 1431),31 Jan 2011 09:10
Peste Noire,La Sanie des Siécles - Panégyrique de la Dégénérescence,Retour de flamme (Hooligan Black Metal),31 Jan 2011 09:06
Peste Noire,La Sanie des Siécles - Panégyrique de la Dégénérescence,Phalènes Et Pestilence - Salvatrice Averse,31 Jan 2011 08:52
Peste Noire,La Sanie des Siécles - Panégyrique de la Dégénérescence,Spleen,31 Jan 2011 08:46
Peste Noire,La Sanie des Siécles - Panégyrique de la Dégénérescence,Laus tibi domine,31 Jan 2011 08:40
Peste Noire,La Sanie des Siécles - Panégyrique de la Dégénérescence,Le Mort Joyeux,31 Jan 2011 08:35
Peste Noire,La Sanie des Siécles - Panégyrique de la Dégénérescence,Nous Sommes fanés,31 Jan 2011 08:33
Ether,Depraved. Repressed. Feelings,Distress,31 Jan 2011 07:06
Ether,Depraved. Repressed. Feelings,...Culminating In...,31 Jan 2011 07:04
Ether,Depraved. Repressed. Feelings,Nostalgia,31 Jan 2011 06:57
Ether,Depraved. Repressed. Feelings,...Degenerating...,31 Jan 2011 06:55
Ether,Depraved. Repressed. Feelings,Hope,31 Jan 2011 06:47
Ether,Depraved. Repressed. Feelings,Love,31 Jan 2011 06:38
Ether,Depraved. Repressed. Feelings,...A Need For External...,31 Jan 2011 06:36
Ether,Depraved. Repressed. Feelings,Discomfort,31 Jan 2011 06:28
Ether,Depraved. Repressed. Feelings,...Leading To...,31 Jan 2011 06:27
Ether,Depraved. Repressed. Feelings,Disgust,31 Jan 2011 06:20
Negură Bunget,Vîrstele Pămîntului,Întoarcerea Amurgului,31 Jan 2011 05:30
Negură Bunget,Vîrstele Pămîntului,Arborele Lumii,31 Jan 2011 05:22
Negură Bunget,Vîrstele Pămîntului,Jar,31 Jan 2011 05:18
Negură Bunget,Vîrstele Pămîntului,Ţara de dincolo de negură,31 Jan 2011 05:12
Negură Bunget,Vîrstele Pămîntului,Chei de Rouă,31 Jan 2011 05:06
Negură Bunget,Vîrstele Pămîntului,Ochiul Inimii,31 Jan 2011 04:58
Negură Bunget,Vîrstele Pămîntului,Umbra,31 Jan 2011 04:54
Negură Bunget,Vîrstele Pămîntului,Dacia Hiperboreană,31 Jan 2011 04:45
Negură Bunget,Vîrstele Pămîntului,Pămînt,31 Jan 2011 04:37
Negură Bunget,OM,Ţesarul De Lumini,31 Jan 2011 04:18
Negură Bunget,OM,Ceasuri Rele,31 Jan 2011 04:15
Strid,Strid,End of Life,30 Jan 2011 13:58
Ether,Depraved. Repressed. Feelings,Distress,30 Jan 2011 13:51
Ether,Depraved. Repressed. Feelings,...Culminating In...,30 Jan 2011 13:49
Ether,Depraved. Repressed. Feelings,Nostalgia,30 Jan 2011 13:42
Ether,Depraved. Repressed. Feelings,...Degenerating...,30 Jan 2011 13:40
Ether,Depraved. Repressed. Feelings,Hope,30 Jan 2011 13:32
Ether,Depraved. Repressed. Feelings,...Creating...,30 Jan 2011 13:31
Ether,Depraved. Repressed. Feelings,Love,30 Jan 2011 13:22
Ether,Depraved. Repressed. Feelings,...A Need For External...,30 Jan 2011 13:20
Ether,Depraved. Repressed. Feelings,Discomfort,30 Jan 2011 13:12
Ether,Depraved. Repressed. Feelings,...Leading To...,30 Jan 2011 13:11
Ether,Depraved. Repressed. Feelings,Disgust,30 Jan 2011 13:04
Ether,Depraved. Repressed. Feelings,Distress,30 Jan 2011 10:33
Ether,Depraved. Repressed. Feelings,...Culminating In...,30 Jan 2011 10:31
Ether,Depraved. Repressed. Feelings,Nostalgia,30 Jan 2011 10:24
Ether,Depraved. Repressed. Feelings,...Degenerating...,30 Jan 2011 10:22
Ether,Depraved. Repressed. Feelings,Hope,30 Jan 2011 10:14
Ether,Depraved. Repressed. Feelings,...Creating...,30 Jan 2011 10:13
Ether,Depraved. Repressed. Feelings,Love,30 Jan 2011 10:04
Ether,Depraved. Repressed. Feelings,...A Need For External...,30 Jan 2011 10:02
Ether,Depraved. Repressed. Feelings,Discomfort,30 Jan 2011 09:54
Ether,Depraved. Repressed. Feelings,...Leading To...,30 Jan 2011 09:53
Ether,Depraved. Repressed. Feelings,Disgust,30 Jan 2011 09:46
Veil,Sombre,Hope,30 Jan 2011 09:33
Veil,Sombre,Renewal,30 Jan 2011 09:26
Veil,Sombre,Mater Maternis,30 Jan 2011 09:20
Veil,Sombre,Resilience,30 Jan 2011 09:09
Veil,Sombre,To Die Alone,30 Jan 2011 08:59
Nile,Amongst the Catacombs of Nephren-Ka,Beneath Eternal Oceans of Sand,30 Jan 2011 06:52
Nile,Amongst the Catacombs of Nephren-Ka,Opening of the Mouth,30 Jan 2011 06:48
Nile,Amongst the Catacombs of Nephren-Ka,Pestilence and Iniquity,30 Jan 2011 06:46
Nile,Amongst the Catacombs of Nephren-Ka,The Howling of the Jinn,30 Jan 2011 06:44
Nile,Amongst the Catacombs of Nephren-Ka,Die Rache Krieg Lied Der Assyriche,30 Jan 2011 06:40
Nile,Amongst the Catacombs of Nephren-Ka,Stones of Sorrow,30 Jan 2011 06:34
Nile,Amongst the Catacombs of Nephren-Ka,Ramses Bringer of War,30 Jan 2011 06:29
Nile,Amongst the Catacombs of Nephren-Ka,Serpent Headed Mask,30 Jan 2011 06:27
Nile,Amongst the Catacombs of Nephren-Ka,Kudurru Maqlu,30 Jan 2011 06:26
Nile,Amongst the Catacombs of Nephren-Ka,Barra Edinazzu,30 Jan 2011 06:23
Nile,Amongst the Catacombs of Nephren-Ka,Smashing the Antiu,30 Jan 2011 06:21
Nile,Annihilation of the Wicked,Von Unaussprechlichen Kulten,30 Jan 2011 06:13
Nile,Annihilation of the Wicked,Annihilation of the Wicked,30 Jan 2011 06:05
Nile,Annihilation of the Wicked,Spawn of Uamenti,30 Jan 2011 06:04
Nile,Annihilation of the Wicked,Lashed to the Slave Stick,30 Jan 2011 05:59
Nile,Annihilation of the Wicked,Chapter Of Obeisance Before Giving Breath To The Inert One In The Presence Of The Crescent Shaped Horns,30 Jan 2011 05:54
Nile,Annihilation of the Wicked,The Burning Pits of the Duat,30 Jan 2011 05:50
Nile,Annihilation of the Wicked,User-Maat-Re,30 Jan 2011 05:41
Nile,Annihilation of the Wicked,Sacrifice Unto Sebek,30 Jan 2011 05:38
Nile,Annihilation of the Wicked,Cast Down the Heretic,30 Jan 2011 05:32
Nile,Annihilation of the Wicked,Dusk Falls Upon the Temple of the Serpent on the Mount of Sunrise,30 Jan 2011 05:31
Zoroaster,Matador,Matador,30 Jan 2011 04:47
Zoroaster,Matador,Odyssey II,30 Jan 2011 04:44
Zoroaster,Matador,Black Hole,30 Jan 2011 04:40
Zoroaster,Matador,Old World,30 Jan 2011 04:33
Zoroaster,Matador,Firewater,30 Jan 2011 04:28
Zoroaster,Matador,Trident,30 Jan 2011 04:25
Zoroaster,Matador,Odyssey,30 Jan 2011 04:19
Zoroaster,Matador,Ancient Ones,30 Jan 2011 04:16
Zoroaster,Matador,D.N.R.,30 Jan 2011 04:09
Agalloch,Marrow of the Spirit,Into the Painted Grey,30 Jan 2011 03:52
Agalloch,Marrow of the Spirit,They Escaped the Weight of Darkness,30 Jan 2011 03:49
Morbid Angel,Covenant,God of Emptiness,29 Jan 2011 14:28
Morbid Angel,Covenant,Nar Mattaru,29 Jan 2011 14:26
Morbid Angel,Covenant,Sworn to the Black,29 Jan 2011 14:22
Morbid Angel,Covenant,Angel of Disease,29 Jan 2011 14:16
Morbid Angel,Covenant,Blood On My Hands,29 Jan 2011 14:12
Morbid Angel,Covenant,Lions Den,29 Jan 2011 14:07
Morbid Angel,Covenant,Vengeance Is Mine,29 Jan 2011 14:04
Morbid Angel,Covenant,World of Shit (The Promised Land),29 Jan 2011 14:01
Morbid Angel,Covenant,Pain Divine,29 Jan 2011 13:57
Morbid Angel,Covenant,Rapture,29 Jan 2011 13:53
Trist,Willenskraft,Wandlung,29 Jan 2011 11:37
Trist,Willenskraft,Herzenswunsch,29 Jan 2011 11:26
Trist,Willenskraft,Wagemut,29 Jan 2011 11:09
Iskald,The Sun I Carried Alone,Burning Bridges,29 Jan 2011 10:39
Iskald,The Sun I Carried Alone,These Dreams Divine,29 Jan 2011 10:33
Iskald,The Sun I Carried Alone,Rigor Mortis,29 Jan 2011 10:31
Iskald,The Sun I Carried Alone,The Sun I Carried Alone,29 Jan 2011 10:25
Iskald,The Sun I Carried Alone,I lys av mørket,29 Jan 2011 10:18
Iskald,The Sun I Carried Alone,Forged By Wolves,29 Jan 2011 10:12
